OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036AYY,2021-10-02T02:21:53.876736,14.42297737,.0023589,74.0252,171.5899,224.3294,135.5974,0,U,36371,999,63338,.34838E-3,.1127E-4,0
COSMOS 2251 DEB,1993-036AYZ,2021-09-23T04:55:04.147968,14.45605555,.0047351,74.0108,201.9468,268.5268,91.0465,0,U,36372,999,43277,.55213E-3,.195E-4,0
COSMOS 2251 DEB,1993-036AZC,2021-10-01T21:25:27.310080,14.63914313,.0011905,74.0490,329.3394,68.6044,291.6393,0,U,36375,999,65369,.53646E-3,.278E-4,0
COSMOS 2251 DEB,1993-036AZF,2021-10-01T15:58:36.294240,14.88428763,.0080155,74.0622,355.2281,80.5581,280.4649,0,U,36378,999,64666,.16947E-3,.1629E-4,0
COSMOS 2251 DEB,1993-036AZG,2021-10-01T15:17:46.887936,14.32593307,.004853,74.0130,236.0977,6.5210,168.5380,0,U,36379,999,42852,.1038E-3,.259E-5,0
COSMOS 2251 DEB,1993-036AZJ,2021-09-29T12:40:27.115968,14.43329345,.0053205,74.0223,221.2713,277.8476,81.6643,0,U,36381,999,48696,.69898E-3,.237E-4,0
COSMOS 2251 DEB,1993-036AZM,2021-10-01T02:59:50.298144,14.53414634,.001559,74.0295,75.1699,147.1082,213.1054,0,U,36384,999,64628,.59897E-3,.247E-4,0
COSMOS 2251 DEB,1993-036AZN,2021-10-01T18:23:24.946080,14.40928782,.0219754,73.9876,174.6082,348.8717,10.7616,0,U,36385,999,62852,.44451E-3,.1869E-4,0
COSMOS 2251 DEB,1993-036AZQ,2021-09-30T04:51:43.254144,14.42160707,.0058618,73.9995,225.6483,319.7218,102.5941,0,U,36387,999,43618,.8329E-3,.2772E-4,0
COSMOS 2251 DEB,1993-036AZS,2021-09-30T07:05:58.872192,14.34115408,.0098741,73.8465,246.2431,124.1727,236.8835,0,U,36419,999,42840,.6778E-3,.1977E-4,0
COSMOS 2251 DEB,1993-036AZT,2021-10-01T14:02:01.589568,14.34968055,.0019712,74.0388,208.5552,311.4097,224.0175,0,U,36420,999,63033,.37854E-4,.82E-6,0
COSMOS 2251 DEB,1993-036AZV,2021-10-01T05:12:42.509088,14.79485460,.0112313,74.0097,105.0479,356.0156,4.0112,0,U,36422,999,42644,.37485E-3,.308E-4,0
COSMOS 2251 DEB,1993-036AZW,2021-10-02T00:24:02.535264,14.12567914,.0286423,73.8217,185.3238,99.6614,263.7003,0,U,36423,999,62480,.10655E-2,.2885E-4,0
COSMOS 2251 DEB,1993-036AZX,2021-10-01T13:41:05.183232,14.30246282,.0104624,74.1797,113.2381,354.4892,5.5097,0,U,36424,999,62108,.86568E-3,.2357E-4,0
COSMOS 2251 DEB,1993-036BAD,2021-09-30T21:25:30.677088,14.23495698,.0101397,74.0090,0.8501,145.9776,214.7928,0,U,36430,999,42705,.11032E-3,.239E-5,0
COSMOS 2251 DEB,1993-036BAF,2021-09-29T16:00:51.016032,15.41479764,.001719,73.6785,12.6429,255.3650,104.5651,0,U,36432,999,64652,.17267E-2,.73405E-3,0
COSMOS 2251 DEB,1993-036BAJ,2021-09-23T11:34:03.450432,14.37695087,.00907,73.8281,201.4589,95.1499,266.0013,0,U,36435,999,62487,.63202E-3,.1965E-4,0
COSMOS 2251 DEB,1993-036BAL,2021-10-01T17:02:49.706592,14.46357138,.0028848,73.9515,70.4477,284.4060,75.3896,0,U,36437,999,43758,.30512E-3,.1073E-4,0
COSMOS 2251 DEB,1993-036BAN,2021-09-29T09:28:50.894400,13.42195917,.0447616,73.9708,313.1822,224.5402,131.8907,0,U,36439,999,37978,.72463E-3,.717E-5,0
COSMOS 2251 DEB,1993-036BAQ,2021-10-01T05:36:51.818112,14.82324492,.0169013,73.8432,222.4190,282.7938,75.4398,0,U,36441,999,64106,.13357E-3,.1322E-4,0
COSMOS 2251 DEB,1993-036BAR,2021-10-01T07:23:57.882048,14.46843865,.0035496,73.9887,122.3364,248.8343,110.9021,0,U,36442,999,63451,.40851E-3,.1465E-4,0
COSMOS 2251 DEB,1993-036BAW,2021-10-02T01:26:15.076608,15.03178456,.0073377,73.9316,168.9994,90.4907,270.4689,0,U,36447,999,64910,.6324E-3,.9038E-4,0
COSMOS 2251 DEB,1993-036BAX,2021-09-27T15:41:16.419264,14.43129126,.0049252,74.0871,244.1640,207.6385,152.2153,0,U,36448,999,61772,.45664E-3,.1529E-4,0
COSMOS 2251 DEB,1993-036BBA,2021-10-02T02:30:26.254656,14.09415085,.0209355,73.9437,181.9143,330.8386,92.4026,0,U,36451,999,62669,.29633E-3,.607E-5,0
COSMOS 2251 DEB,1993-036BBC,2021-09-30T08:23:01.178880,14.38838511,.0085696,73.9308,144.9809,24.2577,93.9531,0,U,36453,999,62320,.23643E-3,.731E-5,0
COSMOS 2251 DEB,1993-036BBD,2021-10-01T11:08:15.709344,14.81858892,.0010585,74.0026,185.3840,78.7801,281.4565,0,U,36454,999,49795,.10317E-2,.8142E-4,0
COSMOS 2251 DEB,1993-036BBJ,2021-09-30T13:26:05.645184,14.11575826,.0142795,74.0524,209.6883,312.2341,46.6753,0,U,36459,999,39187,.66908E-3,.1312E-4,0
COSMOS 2251 DEB,1993-036BBS,2021-09-27T14:28:46.181856,14.27181537,.0129238,73.8618,340.7036,220.6643,210.7662,0,U,36467,999,42871,.67075E-3,.1762E-4,0
COSMOS 2251 DEB,1993-036BBV,2021-10-01T12:31:59.575584,14.50241392,.006339,73.8697,0.3815,138.2620,222.3401,0,U,36470,999,43626,.36658E-3,.1434E-4,0
COSMOS 2251 DEB,1993-036BCB,2021-09-30T08:09:32.469696,14.57687712,.0017786,74.0332,44.8576,116.6274,243.6715,0,U,36476,999,49065,.71814E-3,.3257E-4,0
COSMOS 2251 DEB,1993-036BCE,2021-10-02T02:11:10.132800,15.14027567,.0041468,74.0186,213.1011,300.3192,59.3902,0,U,36479,999,65672,.1501E-2,.27928E-3,0
COSMOS 2251 DEB,1993-036BCN,2021-10-02T01:56:42.516096,14.22354376,.0095111,74.0212,34.6515,84.5776,276.6211,0,U,36528,999,62310,.2341E-3,.521E-5,0
COSMOS 2251 DEB,1993-036BCP,2021-09-28T08:16:50.280096,14.13748122,.0165914,74.0365,271.1594,352.5284,70.3367,0,U,36529,999,39172,.15744E-2,.3372E-4,0
COSMOS 2251 DEB,1993-036BCQ,2021-10-02T00:51:08.868384,14.66165942,.0025099,74.0153,269.5347,68.3343,292.0495,0,U,36530,999,62874,.58304E-3,.3192E-4,0
COSMOS 2251 DEB,1993-036BCR,2021-09-30T03:28:52.654368,13.94314371,.0252204,74.1086,169.0297,212.4597,146.0811,0,U,36531,999,37915,.66404E-3,.1126E-4,0
COSMOS 2251 DEB,1993-036BCS,2021-10-01T19:10:46.712928,14.75873404,.0062347,73.9918,105.1609,331.2879,40.8637,0,U,36532,999,63923,.28811E-3,.2005E-4,0
COSMOS 2251 DEB,1993-036BCT,2021-10-01T19:04:07.816224,14.43358283,.0054217,74.0129,98.3243,256.7445,102.7661,0,U,36533,999,62329,.10724E-3,.34E-5,0
COSMOS 2251 DEB,1993-036BCZ,2021-10-01T19:30:19.147104,14.47452032,.0033847,74.0271,64.5258,224.2406,135.6046,0,U,36539,999,61699,.18775E-3,.666E-5,0
COSMOS 2251 DEB,1993-036BDA,2021-10-01T10:59:24.607680,14.41402892,.0022566,74.0359,169.5524,252.7033,107.1653,0,U,36540,999,63822,.25212E-3,.793E-5,0
COSMOS 2251 DEB,1993-036BDB,2021-09-30T10:26:00.923424,14.68088264,.0033565,74.0178,41.1515,99.1249,261.3721,0,U,36541,999,64032,.13241E-2,.7646E-4,0
COSMOS 2251 DEB,1993-036BDD,2021-09-27T19:24:40.506624,14.62057179,.0046586,73.8325,311.9622,149.6566,210.7312,0,U,36543,999,42823,.7165E-3,.3623E-4,0
COSMOS 2251 DEB,1993-036BDJ,2021-10-01T17:01:53.903424,15.30813899,.0004299,73.9904,9.9651,43.7779,316.3764,0,U,36548,999,65821,.42034E-2,.127372E-2,0
COSMOS 2251 DEB,1993-036BDL,2021-09-27T18:44:43.381824,14.20710002,.0086211,74.0462,74.8873,136.1864,224.6163,0,U,36550,999,62797,.23704E-3,.506E-5,0
COSMOS 2251 DEB,1993-036BDM,2021-10-01T23:34:25.877280,14.64336327,.0095676,73.9006,163.7737,91.2922,269.9208,0,U,36551,999,63803,.26236E-3,.1447E-4,0
COSMOS 2251 DEB,1993-036BDP,2021-10-01T23:48:24.181056,14.77563587,.00504,74.0443,132.5402,268.9098,159.2859,0,U,36553,999,64857,.33391E-3,.24E-4,0
COSMOS 2251 DEB,1993-036BDQ,2021-10-01T23:46:32.631744,14.99461836,.0028423,74.0012,23.6430,151.2261,209.0500,0,U,36554,999,65069,.17684E-2,.21903E-3,0
COSMOS 2251 DEB,1993-036BDT,2021-10-01T09:36:20.018016,14.42839566,.0040461,73.9862,155.2438,301.5486,58.1721,0,U,36557,999,11605,.47399E-3,.157E-4,0
COSMOS 2251 DEB,1993-036BDU,2021-10-01T01:24:17.683200,14.42993015,.0017423,74.0472,141.8865,247.5053,112.4259,0,U,36558,999,63075,.18886E-3,.607E-5,0
COSMOS 2251 DEB,1993-036BDV,2021-10-01T19:57:17.020800,13.73717576,.0329011,74.1319,53.9367,104.8385,258.9421,0,U,36559,999,60175,.11592E-2,.1582E-4,0
COSMOS 2251 DEB,1993-036BEC,2021-09-30T10:17:12.728256,14.41615626,.0025019,74.0317,169.3688,251.6781,108.1653,0,U,36614,999,43400,.30492E-3,.969E-5,0
COSMOS 2251 DEB,1993-036BED,2021-09-30T09:07:59.479392,14.43511816,.011547,74.0605,40.1013,75.1886,286.2029,0,U,36615,999,48326,.16236E-2,.5935E-4,0
COSMOS 2251 DEB,1993-036BEF,2021-10-01T10:33:26.388864,15.02143741,.0068414,73.9692,185.1154,162.9078,197.4437,0,U,36617,999,65347,.23892E-2,.33179E-3,0
COSMOS 2251 DEB,1993-036BEL,2021-10-01T14:06:51.366528,14.61687474,.0086355,74.0215,227.5708,25.6314,334.9094,0,U,36622,999,44267,.18388E-3,.933E-5,0
COSMOS 2251 DEB,1993-036BEP,2021-10-01T19:22:22.461024,14.69791256,.005924,73.8813,110.3795,81.6674,291.7604,0,U,36625,999,45544,.23088E-3,.1381E-4,0
COSMOS 2251 DEB,1993-036BEQ,2021-09-30T00:08:54.775392,14.99839252,.0149218,74.0393,142.9464,222.8728,136.0751,0,U,36626,999,45061,.10314E-3,.1564E-4,0
COSMOS 2251 DEB,1993-036BEU,2021-09-23T03:40:03.984960,14.40709221,.0044273,73.9831,208.9238,331.7442,28.1311,0,U,36630,999,65036,.42618E-3,.1351E-4,0
COSMOS 2251 DEB,1993-036BEW,2021-09-30T06:25:56.821728,14.33805828,.0039764,74.0043,241.5238,349.5175,10.5142,0,U,36632,999,43167,.23583E-3,.635E-5,0
COSMOS 2251 DEB,1993-036BFE,2021-10-01T10:47:59.326944,14.80513132,.0137541,74.0356,341.3113,105.8336,255.8053,0,U,37084,999,43462,.94928E-4,.815E-5,0
COSMOS 2251 DEB,1993-036BFF,2021-09-29T16:49:27.166368,14.74956380,.0091033,73.9803,68.5412,274.6354,84.4426,0,U,37085,999,44248,.1904E-3,.133E-4,0
COSMOS 2251 DEB,1993-036BFG,2021-10-01T18:08:09.583008,14.63054887,.0050004,74.0006,294.5657,84.2819,276.4047,0,U,37086,999,46356,.42813E-3,.2206E-4,0
COSMOS 2251 DEB,1993-036BFH,2021-10-01T13:04:27.920640,14.49720125,.0195439,74.0205,217.3668,337.7525,21.5237,0,U,37087,999,62537,.17948E-2,.8809E-4,0
COSMOS 2251 DEB,1993-036BFJ,2021-10-01T08:52:01.012224,14.66492697,.0020267,74.0187,276.3072,68.9151,291.4183,0,U,37088,999,60803,.61933E-3,.3412E-4,0
COSMOS 2251 DEB,1993-036BFK,2021-09-30T04:33:57.097152,14.24331554,.0201884,74.0453,77.3579,193.0671,166.5204,0,U,37089,999,44103,.56705E-3,.1592E-4,0
COSMOS 2251 DEB,1993-036BFN,2021-09-29T08:57:59.276736,14.78326926,.001852,74.0175,280.2189,313.8099,46.1543,0,U,37092,999,42584,.1172E-2,.8524E-4,0
COSMOS 2251 DEB,1993-036BFP,2021-09-30T17:40:42.461184,14.64034098,.0158571,74.0185,281.3450,196.5522,163.0439,0,U,37093,999,48637,.27085E-3,.167E-4,0
COSMOS 2251 DEB,1993-036BFQ,2021-09-28T01:46:47.084448,14.27780928,.0097753,74.1153,30.0653,39.1977,321.6197,0,U,37094,999,62514,.22923E-3,.571E-5,0
COSMOS 2251 DEB,1993-036BFR,2021-10-01T20:44:50.385120,13.93881079,.021987,73.8517,344.5270,321.4264,37.1326,0,U,37095,999,41219,.27511E-3,.417E-5,0
COSMOS 2251 DEB,1993-036BFX,2021-09-27T07:16:28.985664,14.46233919,.0063103,74.0394,114.9160,225.4599,134.1396,0,U,37101,999,43341,.20754E-3,.733E-5,0
COSMOS 2251 DEB,1993-036BFZ,2021-09-30T04:47:09.830976,15.01350717,.0046602,73.7757,222.6695,15.9437,344.3202,0,U,37103,999,47059,.12339E-2,.16268E-3,0
COSMOS 2251 DEB,1993-036BGB,2021-10-01T22:35:20.980320,13.88785694,.038477,73.8887,131.4576,15.1524,346.0749,0,U,37105,999,62366,.86705E-3,.187E-4,0
COSMOS 2251 DEB,1993-036BGE,2021-10-01T05:44:29.304384,14.27559192,.0114117,74.0512,359.7962,91.5793,269.8430,0,U,37108,999,63544,.27907E-3,.711E-5,0
COSMOS 2251 DEB,1993-036BGG,2021-10-02T00:02:17.198016,14.78707903,.0054722,73.8009,11.5578,66.2382,294.4518,0,U,37110,999,61926,.46753E-3,.3482E-4,0
COSMOS 2251 DEB,1993-036BGH,2021-10-02T00:00:00.359424,15.33664369,.0025467,74.0026,181.3259,263.5772,96.2533,0,U,37111,999,62889,.2199E-2,.72992E-3,0
COSMOS 2251 DEB,1993-036BGL,2021-09-29T12:14:54.254688,14.53161893,.0051865,73.8197,358.5149,227.6076,132.0690,0,U,37114,999,63112,.69467E-3,.2898E-4,0
COSMOS 2251 DEB,1993-036BGQ,2021-09-27T08:14:56.678784,14.46541327,.0013012,74.0292,125.0820,211.8095,148.2278,0,U,37118,999,43161,.28525E-3,.1002E-4,0
COSMOS 2251 DEB,1993-036BGS,2021-09-30T12:57:02.229696,14.41873390,.0053726,74.0174,225.5076,289.0823,70.4519,0,U,37120,999,43818,.65572E-3,.2156E-4,0
COSMOS 2251 DEB,1993-036BGV,2021-09-28T17:56:24.077760,14.68215877,.0003871,73.9914,288.4175,103.4140,17.2694,0,U,37123,999,43757,.6614E-3,.378E-4,0
COSMOS 2251 DEB,1993-036BGW,2021-09-30T02:18:46.228032,14.49194776,.0083095,74.0126,187.1248,294.5013,64.7498,0,U,37124,999,43216,.8559E-3,.3377E-4,0
COSMOS 2251 DEB,1993-036BGX,2021-10-01T11:53:09.650112,14.74776977,.0018579,74.0222,210.2070,28.9995,331.2206,0,U,37125,999,26360,.10599E-2,.7088E-4,0
COSMOS 2251 DEB,1993-036BGY,2021-10-01T18:34:06.853152,14.66477502,.0136207,73.9510,98.1512,334.0714,25.3669,0,U,37126,999,44202,.39813E-4,.214E-5,0
COSMOS 2251 DEB,1993-036BGZ,2021-09-27T00:58:25.296384,14.47718047,.0040404,74.0102,170.4761,234.3371,125.4024,0,U,37127,999,42301,.76181E-3,.2814E-4,0
COSMOS 2251 DEB,1993-036BHD,2021-10-01T13:19:39.220320,14.60152515,.0016023,74.0218,23.4181,93.4191,266.8808,0,U,37131,999,63136,.70187E-3,.3357E-4,0
COSMOS 2251 DEB,1993-036BHE,2021-10-01T10:33:36.176256,14.56829019,.0055785,74.0090,305.2744,122.3376,238.3207,0,U,37132,999,39973,.18973E-3,.838E-5,0
COSMOS 2251 DEB,1993-036BHF,2021-10-01T04:53:59.791200,13.92167845,.0280815,74.0160,203.3553,357.5875,2.3878,0,U,37133,999,36755,.42646E-2,.7523E-4,0
COSMOS 2251 DEB,1993-036BHH,2021-09-28T14:56:03.715008,14.14792951,.0127251,74.1701,235.9432,173.6802,186.5984,0,U,37269,999,43895,.28603E-3,.573E-5,0
COSMOS 2251 DEB,1993-036BHJ,2021-10-02T00:50:58.139232,13.46034307,.0447897,73.9353,281.9186,225.4944,130.8739,0,U,37270,999,56481,.11818E-2,.1276E-4,0
COSMOS 2251 DEB,1993-036BHK,2021-10-01T09:58:04.704672,14.87438666,.0009524,74.0433,158.1953,278.2291,81.7809,0,U,37271,999,44433,.13516E-2,.12233E-3,0
COSMOS 2251 DEB,1993-036BHM,2021-09-20T01:02:07.576800,14.50984937,.0031781,74.0065,142.8371,210.7669,149.1630,0,U,37273,999,43474,.41613E-3,.1628E-4,0
COSMOS 2251 DEB,1993-036BHP,2021-09-27T10:57:33.933600,14.14508497,.0162151,73.9510,181.4923,33.9430,327.1957,0,U,37275,999,61350,.81644E-3,.1752E-4,0
COSMOS 2251 DEB,1993-036BHR,2021-10-01T21:24:39.118752,14.49631350,.0032499,74.0431,130.7632,186.8270,173.2452,0,U,37277,999,36560,.51023E-3,.1946E-4,0
COSMOS 2251 DEB,1993-036BHS,2021-09-30T04:25:42.230784,14.01764566,.0341661,73.7911,201.8431,283.5136,142.1107,0,U,37278,999,42247,.19632E-3,.466E-5,0
COSMOS 2251 DEB,1993-036BHU,2021-09-30T05:36:07.140672,14.07874011,.0157796,74.0168,250.0513,9.8135,350.6021,0,U,37280,999,35659,.33493E-3,.612E-5,0
COSMOS 2251 DEB,1993-036BHW,2021-10-01T07:58:29.558784,14.61401917,.0077022,73.8924,269.3068,348.4896,11.4504,0,U,37282,999,64828,.77347E-3,.3961E-4,0
COSMOS 2251 DEB,1993-036BHY,2021-10-01T21:29:56.854752,14.02012407,.0182819,74.0212,320.8732,99.8583,73.4875,0,U,37284,999,59056,.31046E-3,.526E-5,0
COSMOS 2251 DEB,1993-036BJB,2021-10-01T18:23:31.651584,15.46805274,.0059123,74.0352,194.2245,251.3835,138.8835,0,U,37287,999,65108,.51747E-3,.27838E-3,0
COSMOS 2251 DEB,1993-036BJG,2021-10-01T21:40:55.448256,13.91026086,.024145,74.1335,150.9706,181.1945,178.8642,0,U,37292,999,38462,.41645E-3,.64E-5,0
COSMOS 2251 DEB,1993-036BJH,2021-09-30T07:12:32.690304,14.31637460,.0080778,73.9225,241.3297,119.1696,241.7567,0,U,37293,999,43338,.29461E-3,.788E-5,0
COSMOS 2251 DEB,1993-036BJJ,2021-10-01T21:16:16.450464,14.62451166,.0037309,74.0699,347.8507,43.0664,317.3412,0,U,37294,999,62239,.53762E-3,.272E-4,0
COSMOS 2251 DEB,1993-036BJK,2021-10-01T04:22:54.556032,14.53885058,.0054253,74.0109,324.5439,160.5193,199.8060,0,U,37295,999,59951,.13434E-3,.546E-5,0
COSMOS 2251 DEB,1993-036BJL,2021-09-29T04:30:51.849504,14.46900069,.0067669,73.8350,91.8176,313.2747,46.2776,0,U,37296,999,59246,.54837E-3,.2018E-4,0
COSMOS 2251 DEB,1993-036BJM,2021-10-01T19:00:26.952768,14.64767763,.0015142,74.0208,292.7270,113.4788,246.7974,0,U,37297,999,42155,.46826E-3,.247E-4,0
COSMOS 2251 DEB,1993-036BJP,2021-09-29T02:05:10.610304,14.97140462,.0031746,73.8579,53.7725,155.9122,204.3555,0,U,37299,999,42893,.22942E-2,.26838E-3,0
COSMOS 2251 DEB,1993-036BJT,2021-09-27T17:30:11.821536,15.02569567,.0017801,74.0020,46.6289,174.7530,185.3848,0,U,37303,999,41945,.13059E-2,.17438E-3,0
COSMOS 2251 DEB,1993-036BJV,2021-09-30T12:39:15.293376,14.28842297,.0052397,73.8710,235.7324,142.2990,218.1849,0,U,37305,999,44910,.55571E-4,.116E-5,0
COSMOS 2251 DEB,1993-036BJW,2021-10-01T13:57:15.179616,14.62633276,.0085516,74.0749,357.9910,48.4838,16.1311,0,U,37306,999,51262,.41042E-3,.2168E-4,0
COSMOS 2251 DEB,1993-036BJX,2021-10-01T22:57:21.309696,15.05150466,.0014867,74.0220,359.3907,138.2448,221.9879,0,U,37307,999,66119,.15191E-2,.21727E-3,0
COSMOS 2251 DEB,1993-036BKC,2021-10-02T02:05:33.480384,14.39342530,.0020633,74.0346,165.7345,282.5780,77.3067,0,U,37312,999,64096,.1263E-3,.367E-5,0
COSMOS 2251 DEB,1993-036BKE,2021-10-01T11:48:07.748640,14.93756923,.0072845,73.9301,295.8843,250.1655,109.1666,0,U,37314,999,63329,.56234E-3,.6241E-4,0
COSMOS 2251 DEB,1993-036BKG,2021-10-01T19:18:08.766432,14.49965720,.007279,74.0355,84.8591,188.8706,171.1175,0,U,37316,999,63715,.42669E-3,.1679E-4,0
COSMOS 2251 DEB,1993-036BKL,2021-10-01T18:21:14.976288,14.59249046,.0064209,74.0525,290.1033,53.7554,306.9522,0,U,37320,999,63998,.1848E-3,.867E-5,0
COSMOS 2251 DEB,1993-036BKN,2021-10-01T13:24:11.008800,14.96828775,.0040802,74.0505,13.1245,84.7642,288.4016,0,U,37322,999,45118,.98928E-3,.11509E-3,0
COSMOS 2251 DEB,1993-036BKR,2021-10-01T20:40:40.144800,14.68812912,.0043493,74.1200,323.1386,315.3435,44.4235,0,U,37325,999,64460,.6032E-3,.3542E-4,0
COSMOS 2251 DEB,1993-036BKS,2021-10-01T13:37:17.104512,14.51629259,.0066298,74.0303,0.7630,151.9697,208.5061,0,U,37326,999,63371,.1306E-3,.509E-5,0
COSMOS 2251 DEB,1993-036BKT,2021-10-01T01:56:56.213088,14.52940845,.0021831,74.0247,57.5886,168.4174,191.7495,0,U,37327,999,43656,.47654E-3,.1942E-4,0
COSMOS 2251 DEB,1993-036BKV,2021-10-01T22:56:34.372896,15.07174955,.0015576,74.0098,0.8736,116.6574,243.6214,0,U,37329,999,65186,.18385E-2,.2781E-3,0
COSMOS 2251 DEB,1993-036BKW,2021-10-01T11:54:58.625568,14.53139275,.0064365,74.0197,323.6370,191.0218,168.9539,0,U,37330,999,64059,.83266E-4,.324E-5,0
COSMOS 2251 DEB,1993-036BKX,2021-10-01T21:52:23.650176,14.28671957,.006255,74.0770,333.2432,13.6672,346.6152,0,U,37331,999,62831,.14882E-3,.357E-5,0
COSMOS 2251 DEB,1993-036BLB,2021-10-02T01:27:26.313408,14.49082401,.0043401,74.0055,155.1986,232.3362,127.3858,0,U,37335,999,58615,.57908E-3,.2198E-4,0
COSMOS 2251 DEB,1993-036BLC,2021-10-01T15:39:20.738304,14.31863758,.0030796,74.0397,247.5631,338.1650,21.8186,0,U,37336,999,43171,.27864E-4,.49E-6,0
COSMOS 2251 DEB,1993-036BLD,2021-10-01T07:42:23.242176,14.63707114,.0031351,74.0193,289.4482,78.0629,294.7966,0,U,37337,999,52612,.42057E-3,.2175E-4,0
COSMOS 2251 DEB,1993-036BLG,2021-10-01T04:16:24.800448,14.34515489,.00197,74.0267,211.8353,316.5150,43.4448,0,U,37340,999,62062,.57284E-4,.136E-5,0
COSMOS 2251 DEB,1993-036BLJ,2021-10-01T21:09:02.382912,14.69200222,.0036679,73.7392,101.9963,227.6438,132.1623,0,U,37342,999,37068,.58693E-3,.3458E-4,0
COSMOS 2251 DEB,1993-036BLK,2021-10-01T16:48:49.699872,14.34895919,.0123799,74.0177,264.4715,260.6128,98.1011,0,U,37343,999,43148,.22875E-3,.68E-5,0
COSMOS 2251 DEB,1993-036BLL,2021-10-01T21:32:36.572928,14.39971995,.0098314,73.9740,112.9725,311.8238,47.4551,0,U,37483,999,61999,.65874E-4,.19E-5,0
COSMOS 2251 DEB,1993-036BLM,2021-10-01T03:13:03.230688,14.31883073,.004642,73.8294,178.4452,141.0659,289.1124,0,U,37484,999,43370,.21231E-3,.548E-5,0
COSMOS 2251 DEB,1993-036BLP,2021-10-01T19:54:19.010016,13.93546600,.0283816,73.7073,310.0051,41.0173,133.5738,0,U,37486,999,41898,.53766E-3,.959E-5,0
COSMOS 2251 DEB,1993-036BLQ,2021-10-01T12:46:37.615584,14.37318472,.0050669,73.9377,214.7328,23.3077,337.0356,0,U,37487,999,59010,.69862E-3,.2089E-4,0
COSMOS 2251 DEB,1993-036BLR,2021-10-01T22:18:04.623552,14.80176744,.0076103,73.9930,150.9240,74.2797,286.6757,0,U,37488,999,66745,.71915E-3,.5709E-4,0
COSMOS 2251 DEB,1993-036BLU,2021-10-01T19:09:48.526848,13.69263225,.0334617,73.9073,308.1168,230.3137,126.8034,0,U,37491,999,34728,.42322E-3,.519E-5,0
COSMOS 2251 DEB,1993-036BLV,2021-10-01T20:56:57.883488,14.77368999,.0041192,74.0056,133.0455,329.5451,30.3331,0,U,37492,999,64704,.44471E-3,.3172E-4,0
COSMOS 2251 DEB,1993-036BLX,2021-09-30T17:57:27.141120,14.46815928,.0107124,73.9973,90.0130,66.4871,294.7500,0,U,37494,999,36985,.27059E-3,.1024E-4,0
COSMOS 2251 DEB,1993-036BLY,2021-09-27T01:47:48.833664,14.84185307,.0065414,74.0021,47.8784,207.1888,152.5862,0,U,37495,999,63745,.67875E-3,.5863E-4,0
COSMOS 2251 DEB,1993-036BLZ,2021-10-01T15:01:30.793440,14.50715590,.0142546,73.9680,41.1005,52.2960,309.1023,0,U,37496,999,43580,.28051E-3,.1226E-4,0
COSMOS 2251 DEB,1993-036BMB,2021-09-28T01:04:13.186848,14.41409161,.0017908,74.0433,172.9212,254.8399,105.0777,0,U,37498,999,43134,.2207E-3,.69E-5,0
COSMOS 2251 DEB,1993-036BMC,2021-10-01T05:55:04.398816,14.32423225,.0029439,74.0369,244.2385,332.9072,27.0541,0,U,37499,999,63180,.57623E-4,.13E-5,0
COSMOS 2251 DEB,1993-036BMD,2021-09-27T10:09:38.985696,15.12477802,.0175229,73.9615,292.4351,135.9537,225.5773,0,U,37500,999,66238,.899E-4,.2224E-4,0
COSMOS 2251 DEB,1993-036BME,2021-09-30T15:21:03.369312,14.83912123,.0057321,74.0049,45.2428,221.1723,138.5125,0,U,37501,999,37319,.59113E-3,.5022E-4,0
COSMOS 2251 DEB,1993-036BMF,2021-10-01T00:40:29.674272,14.74063186,.0027442,74.2118,120.4234,279.7665,80.0410,0,U,37502,999,39993,.15267E-2,.10094E-3,0
COSMOS 2251 DEB,1993-036BMK,2021-10-01T04:41:53.953440,14.58365412,.003117,74.0541,73.7392,119.2343,241.1945,0,U,37506,999,43516,.88827E-3,.4114E-4,0
COSMOS 2251 DEB,1993-036BMM,2021-10-01T09:48:35.205984,14.63220934,.0104044,73.7682,161.4283,237.9158,121.1875,0,U,37508,999,43698,.29149E-3,.1587E-4,0
COSMOS 2251 DEB,1993-036BMP,2021-09-30T05:45:40.996512,14.69315296,.0036642,74.0147,228.8092,17.9323,342.3130,0,U,37510,999,44098,.50625E-3,.2988E-4,0
COSMOS 2251 DEB,1993-036BMU,2021-10-02T00:37:05.058336,14.40873073,.00968,74.1556,290.5383,241.1286,118.0131,0,U,37515,999,63364,.55977E-3,.187E-4,0
COSMOS 2251 DEB,1993-036BMX,2021-09-30T00:43:33.211200,14.52769325,.0031854,74.0063,36.5069,193.6029,166.4278,0,U,37518,999,43399,.35826E-3,.1452E-4,0
COSMOS 2251 DEB,1993-036BNA,2021-09-25T23:09:34.053408,14.96180832,.0047437,74.0496,3.7298,84.7447,35.1850,0,U,37521,999,64893,.64653E-3,.7422E-4,0
